ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
WesternQiandong-118_fruit-1,,WesternQiandong,118_fruit,pei¹³,pei¹³,p e i ¹³,,Chen2013,,
Baixing-118_fruit-1,,Baixing,118_fruit,pei¹³/3,pei¹³,p e i ¹³,,Li2000,,
SouthernQiandong-118_fruit-1,,SouthernQiandong,118_fruit,tɕi⁵³,tɕi⁵³,tɕ i ⁵³,,Chen2013,,
Datu-118_fruit-1,,Datu,118_fruit,tsei³³/3,tsei³³,ts e i ³³,,Li2000,,
Xiangao-118_fruit-1,,Xiangao,118_fruit,tsi²²/3,tsi²²,ts i ²²,,Li2000,,
NaMeoCaoBang-118_fruit-1,,NaMeoCaoBang,118_fruit,ȶe³⁵,ȶe³⁵,ȶ e ³⁵,,Edmondson2001,,
Yangpai-118_fruit-1,,Yangpai,118_fruit,tsɛ⁴⁴/3,tsɛ⁴⁴,ts ɛ ⁴⁴,,Li2000,,
EasternQiandong-118_fruit-1,,EasternQiandong,118_fruit,tsen³⁵,tsen³⁵,ts e n ³⁵,,Chen2013,,
NaMeoTuyenQuang-118_fruit-1,,NaMeoTuyenQuang,118_fruit,tɕəi⁵⁵,tɕəi⁵⁵,tɕ əi ⁵⁵,,Hsiu2015,,
Zhenmin-119_full-1,,Zhenmin,119_full,pɑ³⁵/3,pɑ³⁵,p ɑ ³⁵,,Chen2013,,
NorthernQiandong-119_full-1,,NorthernQiandong,119_full,tə⁰²paŋ⁵⁵,tə⁰²paŋ⁵⁵,t ə ⁰/² + p a ŋ ⁵⁵,,Chen2013,,
WesternQiandong-119_full-1,,WesternQiandong,119_full,pə¹³,pə¹³,p ə ¹³,,Chen2013,,
Baixing-119_full-1,,Baixing,119_full,pei¹³/3,pei¹³,p e i ¹³,,Li2000,,
SouthernQiandong-119_full-1,,SouthernQiandong,119_full,po⁵⁵,po⁵⁵,p o ⁵⁵,,Chen2013,,
